"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2327",1,2,3,4,NA,NA,NA,NA,NA,NA
"2328",1,2,3,4,NA,NA,NA,NA,NA,NA
"2329",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330",1,2,3,4,NA,NA,NA,NA,NA,NA
"2331",1,2,3,4,NA,NA,NA,NA,NA,NA
"2332",1,2,3,4,NA,NA,NA,NA,NA,NA
"2333",1,2,3,4,NA,NA,NA,NA,NA,NA
"2334",1,2,3,4,NA,NA,NA,NA,NA,NA
"2335",1,2,3,4,NA,NA,NA,NA,NA,NA
"2336",1,2,3,4,NA,NA,NA,NA,NA,NA
"2337",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2358",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2359",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"2360",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2361",NA,NA,NA,NA,NA,NA,NA,8,9,10
"2362",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2363",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"2364",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"2365",NA,NA,NA,NA,NA,6,NA,8,9,10
"2366",NA,NA,NA,NA,NA,6,NA,8,9,10
"2367",NA,NA,NA,NA,NA,6,NA,8,9,10
"2368",NA,NA,NA,NA,NA,6,NA,8,9,10
"2369",NA,NA,NA,NA,NA,6,NA,8,9,10
"2370",NA,NA,NA,NA,NA,6,NA,8,9,10
"2371",NA,NA,NA,NA,NA,6,NA,8,9,10
"2372",NA,NA,NA,NA,NA,6,NA,8,9,10
"2373",NA,NA,NA,NA,NA,6,NA,8,9,10
"2374",NA,NA,NA,NA,NA,6,NA,8,9,10
"2375",NA,NA,NA,NA,NA,6,NA,8,9,10
"2376",NA,NA,NA,NA,NA,6,NA,8,9,10
"2377",NA,NA,NA,NA,NA,6,NA,8,9,10
"2378",NA,NA,NA,NA,NA,6,NA,8,9,10
"2379",NA,NA,NA,NA,NA,6,NA,8,9,10
"2380",NA,NA,NA,NA,NA,6,NA,8,9,10
"2381",NA,NA,NA,NA,NA,6,NA,8,9,10
"2382",NA,NA,NA,NA,NA,6,NA,8,9,10
"2383",NA,NA,NA,NA,NA,6,NA,8,9,10
"2384",NA,NA,NA,NA,NA,6,NA,8,NA,NA
